danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.642,0.805,10,-5.675,1,0.0336,0.352,1.02e-06,0.118,0.365,100.273,0fa2P8krhE1K19MUUh0meb,292800,4
0.643,0.801,6,-4.921,1,0.0228,0.0298,0.0,0.0719,0.534,95.988,2vEQ9zBiwbAVXzS2SOxodY,270333,4
0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,7aHRctaQ7vjxVTVmY8OhAA,296080,4
0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,37BTh5g05cxBIRYMbw8g2T,331200,4
0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,2374M0fQpWi3dLnB54qaLX,295893,4
0.344,0.46,10,-9.399,1,0.0319,0.709,0.0,0.117,0.528,84.469,4Vbz3VLZ4cbSK4zYuHCjBk,132453,4
0.604,0.661,11,-7.759,1,0.0271,0.342,0.0,0.0993,0.447,130.113,4EeBwge2Mlgigpw5ATBQpd,245145,4
0.552,0.651,4,-10.624,0,0.229,0.00494,0.0349,0.132,0.533,161.548,0H1CnfCH8VnQD4yrj95eVJ,232533,4
0.655,0.785,5,-6.962,1,0.0302,0.0505,0.0168,0.0603,0.706,119.852,4ZyIXabL4Sp97BZfQgqwFB,239987,4
0.653,0.766,0,-8.078,1,0.0261,0.000464,0.00206,0.103,0.396,125.113,0f9h8awV1X4jSllHXXYdfX,251947,4
0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,7w5cxTEzp1rfV3KCy0Bd5N,303200,4
0.599,0.803,0,-5.953,1,0.0296,0.0175,6.26e-06,0.187,0.384,121.04,0d1ZmSlIf05gkCPuSPy0Yq,210173,4
0.646,0.787,0,-4.654,1,0.0602,0.258,0.0,0.199,0.773,131.036,7zHRcLHhkdkVDSwR0CKdLB,202893,4
0.408,0.499,6,-7.16,1,0.0547,0.44,4.04e-06,0.595,0.501,82.157,2bEWRMWfH5n8QEuXgVlcxf,286707,4
0.626,0.703,11,-5.247,1,0.0306,0.0275,1.66e-06,0.0903,0.522,92.054,4orHVYvdG5v4G4bmp2Lwdg,210373,4
0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434,5xZjfKSfTooDP2rcAgjxlH,278373,5
0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,5rgy6ghBq1eRApCkeUdJXf,250627,4
0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,67WTwafOMgegV6ABnBQxcE,277040,4
0.525,0.742,10,-5.643,1,0.0311,0.0874,0.149,0.117,0.179,117.029,0Ln5tJyLX5qusquBOtq7wf,252280,4
0.279,0.939,11,-3.086,1,0.0877,0.00382,0.0,0.145,0.436,111.235,5p2DPXY5RJJdO5nLxmOhTV,286373,4
0.168,0.852,4,-4.039,1,0.0421,0.0128,0.0,0.172,0.109,175.407,7JcB1XSpmlULBSvnEis6Fc,291360,3
0.462,0.855,5,-5.194,1,0.0337,0.00732,0.00268,0.32,0.491,99.927,548vmo7Ime6wk6EuX9pQuY,181653,4
0.431,0.95,7,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.56,191.936,0jqK7sGTLsHPkQrrcrGuKD,158733,4
0.745,0.466,4,-7.62,0,0.0864,0.00666,0.35,0.272,0.303,123.889,3m6KkYKdnbffMpGd9Pm9FP,231920,4
0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,1FTSo4v6BOZH9QxKc3MbVM,121160,4
0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745,0z5E34e7ZT3XKMYQNXh6tH,288427,3
0.495,0.595,11,-7.57,1,0.0443,0.246,0.0,0.236,0.392,85.341,4oGTdOClZUxcM2H3UmXlwL,225933,4
0.692,0.912,9,-7.733,1,0.0513,0.00456,0.00273,0.0616,0.642,104.862,4PgPnzbAgjCQ2eA6YAWcUw,238533,4
0.624,0.879,1,-6.663,1,0.0488,0.0352,0.575,0.127,0.526,109.73,33EWQl3SDMyCyloqA6A3B6,225973,4
0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,1B75hgRqe7A4fwee3g3Wmu,257360,4
0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,3MjUtNVVq3C8Fn0MP3zhXa,211067,4
0.383,0.662,2,-5.162,1,0.0333,0.165,0.0,0.248,0.138,121.154,225xvV8r1yKMHErSWivnow,298760,4
0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,0gEyKnHvgkrkBM6fbeHdwK,274707,4
0.614,0.928,8,-4.806,0,0.0516,0.0408,0.00104,0.0845,0.879,172.656,4r8lRYnoOGdEi6YyI5OC1o,200560,4
0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,1Je1IMUlBXcx1Fz0WE7oPT,173027,4
0.543,0.912,7,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,4ePP9So5xRzspjLFVVbj90,256733,4
0.607,0.802,5,-6.849,0,0.403,0.107,0.0,0.305,0.901,174.201,5lA6mFOvaiienokVbTZEQx,219600,4
0.558,0.928,5,-3.04,1,0.0356,0.0746,5.44e-05,0.696,0.6,96.313,3APayTEWiUl9Ssep4BOXR2,244813,4
0.672,0.841,9,-5.992,0,0.0285,0.0767,0.0,0.135,0.82,125.437,74EV0g12ihUoOUXMprFpZB,267733,4
0.522,0.676,5,-3.571,0,0.16,0.274,0.0,0.134,0.746,67.427,2gSyc23Hua25fqSFpgAh6W,271333,4
0.566,0.57,11,-9.875,0,0.0285,0.156,0.0,0.118,0.491,134.537,7f0jXNMu2xjQUtmKMuWhGA,295493,4
0.548,0.742,0,-6.536,1,0.0337,0.000154,3.97e-05,0.109,0.583,119.496,7v02Sn9vYRQ6pc1lqhnkWY,236040,4
0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,4BggEwLhGfrbrl7JBhC8EC,216733,4
0.765,0.29,4,-17.117,0,0.139,0.0279,1.02e-06,0.571,0.506,92.409,1MAqR81Tz28IIqMJ2KUDAO,298773,4
0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,5QRAfvKPyQpwt897Jc0glg,283748,4
0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,1lzr43nnXAijIGYnCT8M8H,227600,4
0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,3cfOd4CMv2snFaKAnMdnvK,200373,4
0.689,0.702,6,-5.642,0,0.0261,0.216,0.0,0.159,0.484,99.031,6e40mgJiCid5HRAGrbpGA6,213600,4
0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,6Qyc6fS4DsZjB2mRW9DsQs,289533,3
0.656,0.918,7,-2.795,1,0.0397,0.0104,5.64e-05,0.193,0.643,124.025,3v3JVUST7yq53NwOnsoyLP,210893,4
0.666,0.881,2,-4.183,1,0.0348,0.00059,2.89e-05,0.267,0.956,146.782,0lrKE7gOvKOIK1p3Vs7P1C,220947,4
0.493,0.965,4,-4.268,1,0.0543,6.37e-05,1.29e-06,0.316,0.609,105.535,5EuWYcCiqOaf9jkWBauDFN,202573,4
0.767,0.876,5,-4.435,1,0.0757,0.0812,1.36e-06,0.337,0.595,107.915,027h5P3kCyktHv9dpHUBBS,172467,4
0.439,0.909,0,-3.607,1,0.0684,0.0266,0.0,0.367,0.597,104.709,7KxMm3ACHHuIa48MLIbOCm,257760,4
0.722,0.895,11,-3.684,0,0.118,0.101,1.27e-06,0.0695,0.963,143.383,51T1wGHtx6hXW89UCzw1Rc,188667,4
0.55,0.913,9,-3.104,0,0.0661,0.00564,0.0,0.2,0.581,126.106,2G8IHtLBcgu2GXTwq0iB4Y,177827,4
0.527,0.941,1,-4.213,1,0.0377,0.00594,2.89e-05,0.0641,0.793,99.636,01a0J96fRD91VnjQQUCqMK,180160,4
0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,5tf1VVWniHgryyumXyJM7w,219043,4
0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,3zKST4nk4QJE77oLjUZ0Ng,255093,4
0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,6g1NlCpW7fgqDnWbCCDrHl,247427,4
0.62,0.881,1,-5.851,0,0.0372,0.0585,0.714,0.311,0.415,126.035,0JhKJg5ejeQ8jq89UQtnw8,199904,4
0.577,0.741,6,-3.83,0,0.0501,0.298,0.0,0.142,0.581,128.081,6nsLzJfvp5OLd4mgqUJkpq,230613,4
0.584,0.735,0,-3.215,1,0.0481,0.0495,4.03e-05,0.141,0.557,127.009,7HW01sQy5UOxyezzZg98nd,278480,4
0.529,0.854,6,-5.29,1,0.0436,0.0178,0.0,0.242,0.654,125.984,3OwPSJu609AMzotCEyoMiO,176658,4
0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,4sQ7VnHUqC3rUn29WQrKCH,243440,4
0.661,0.442,10,-7.297,0,0.0285,0.0697,1.15e-05,0.136,0.299,82.758,1qagF7pL8EXG6m8iF6HWmz,313227,3
0.631,0.623,8,-6.969,1,0.265,0.463,1.7e-06,0.151,0.765,80.23,08SywyCNDoU2oQ1sFD0SIq,227893,4
0.667,0.747,1,-7.059,1,0.189,0.337,0.0,0.115,0.918,86.917,2v8xJVh8unYQDsOM4RXsCi,203493,4
0.498,0.742,11,-6.248,0,0.259,0.214,0.0,0.0642,0.302,78.428,2uV5qy357bcODUx9ToMpUz,287560,4
0.48,0.631,7,-5.488,1,0.116,0.0791,0.000105,0.149,0.515,84.164,6ksv4PtmfcY56riQEX1mTK,195093,4
0.693,0.504,6,-8.306,1,0.238,0.00299,0.0,0.695,0.723,102.139,6AH2mrJAb42ZqUpeV8VOZP,167600,4
0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,4y6c5vMzKKM3KsMbHtjKx5,311867,4
0.439,0.808,1,-6.881,1,0.346,0.00305,0.0,0.439,0.487,82.962,6uc03qm5fpp2NSlJgWAla2,207000,4
0.596,0.62,5,-6.133,0,0.039,0.0122,0.0,0.82,0.102,80.029,7rWwv1ePazmRzmJs4sARhI,271600,4
0.48,0.624,1,-6.131,1,0.382,0.0451,0.0,0.337,0.704,165.054,4xIFMCXD5FObBZOb0pz93C,204307,4
0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,5GZ4znceWfpTLrBBpr83DW,237507,4
0.423,0.643,6,-7.261,1,0.287,0.0455,0.0,0.172,0.708,84.336,7eT4xaXdu9MP2d9kTI9R5N,212707,4
0.696,0.526,11,-10.504,0,0.171,0.177,0.0,0.192,0.703,88.931,65Zb3B9bTFC0N8Fni50sCU,185973,4
0.494,0.936,1,-2.989,1,0.0418,0.0744,0.0,0.148,0.582,141.939,6eZSGtuYfNH23CZEtsPYab,199320,4
0.472,0.772,5,-5.928,1,0.0316,0.00658,5.65e-05,0.132,0.6,139.993,2FML7gk7ac6quGFIjvkDb3,393480,4
0.286,0.703,4,-4.491,0,0.0348,0.00847,7.39e-05,0.142,0.259,151.297,7Hr1Ignop7cymbE3FbOtXa,326813,4
0.657,0.684,0,-6.493,1,0.154,0.0906,0.0,0.0395,0.514,147.951,0WHijK1fmviBUdiSLTUNjm,140042,4
0.529,0.522,7,-9.292,1,0.12,0.0726,2.97e-06,0.74,0.406,86.549,1xaRQ9OqTpFzwIkiPdQoVD,291374,4
0.394,0.661,4,-8.684,1,0.192,0.00996,0.0,0.343,0.335,149.818,2N3U8uTYhjX2KwGT0pf5x0,260987,4
0.654,0.711,1,-7.437,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,2DGa7iaidT5s0qnINlwMjJ,193788,4
0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,7gHs73wELdeycvS48JfIos,212627,4
0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,72jbDTw1piOOj770jWNeaG,221507,4
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,1i1fxkWeaMmKEB4T7zqbzK,208373,4
0.548,0.58,11,-7.524,0,0.121,0.104,0.0,0.127,0.462,180.066,08hm0V6cTsWDX62hW42sEv,193893,4
0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,244960,4
0.43,0.74,10,-7.072,1,0.0375,0.0212,0.00165,0.33,0.0948,137.978,1yqMgZNrevsWMLWfO2PRp5,285160,4
0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,4HXOBjwv2RnLpGG4xWOO6N,239216,4
0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,2U8g9wVcUu9wsg6i7sFSv8,240796,4
0.566,0.459,1,-9.488,1,0.0289,0.327,0.000253,0.202,0.151,116.916,2w3eXFL86RgxGtDr8bzwgK,285345,4
0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,69uxyAqqPIsUyTO8txoP2M,263787,4
0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,0FDzzruyVECATHXKHFs9eJ,267867,4
0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,6nek1Nin9q48AVZcWs9e9D,278719,4
0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4
0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,1mea3bSkSGXuIRvnydlB5b,242373,4
0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,7LVHVU3tWfcxj5aiPFEW4Q,295533,4
0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,3AJwUDP919kvQ9QcozQPxg,266773,4
0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,6RUKPb4LETWmmr3iAEQktW,247160,4
0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,75JFxkI2RXiU7L9VXzMkle,309600,4
0.709,0.65,7,-7.371,1,0.273,0.251,2.32e-05,0.0731,0.543,176.141,6m5jURnwGHY1pVw0sJqBBq,295720,4
0.629,0.532,5,-7.88,0,0.0352,0.331,0.0,0.238,0.619,90.098,1IpYDWB31L1CxDQZztadSi,235800,4
0.742,0.948,0,-4.445,0,0.0894,0.123,0.0,0.112,0.615,130.022,4rqR0yM2k41leqyErhNzTs,312987,4
0.801,0.454,2,-6.035,1,0.0371,0.225,0.0,0.226,0.34,125.139,12yGwtB2h9NlzeOKYfVYTF,293067,4
0.752,0.678,1,-6.261,0,0.123,0.048,0.0,0.0971,0.689,159.97,7cnm6MnAwwnf52Jy47WTGN,221627,4
0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,1xznGGDReH1oQq0xzbwXa3,173987,4
0.894,0.779,2,-5.188,1,0.104,0.0214,0.0,0.0336,0.583,105.022,49rUli8RvhpYACbgAdMbHj,249754,4
0.769,0.646,1,-6.653,1,0.199,0.0566,0.0,0.406,0.433,90.079,5dL5jv5GSCRoDhTtnY8maL,278693,4
0.661,0.715,5,-5.651,0,0.119,0.316,0.0,0.178,0.411,148.027,2amzBJRBPOGszBem4FedfE,212120,4
0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,101.025,4675yUu8AUbE72T94BkLCD,299147,4
0.687,0.587,1,-5.772,0,0.124,0.302,0.0,0.278,0.676,156.575,43cFjTTCD9Cni4aSL0sORz,193094,4
0.628,0.715,5,-7.097,1,0.0541,0.0524,0.0,0.119,0.429,139.991,79jX8RM5CgPqDKdGEKNW9K,211600,4
0.715,0.62,5,-5.428,0,0.0507,0.0322,0.0142,0.0881,0.456,96.812,12SJpYZEdj4kzWZ8FPFg4Y,235540,4
0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,4hQ6UGyWQIGJmHSo0J88JW,207905,4
0.622,0.621,11,-4.924,0,0.129,0.0864,9.8e-05,0.121,0.567,158.946,73F87Sqh6jQWucOOvz1WFx,213040,4
0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,6FRLCMO5TUHTexlWo8ym1W,235545,4
0.637,0.448,4,-7.968,0,0.0617,0.224,0.0,0.0887,0.224,87.919,3n3b5WNEohHP7Ou4ndBo6b,221760,3
0.705,0.433,3,-7.441,1,0.321,0.182,0.0,0.0563,0.818,133.969,3iVgWdqre5cpMhXMpzw8qi,162985,4
0.767,0.55,4,-11.498,1,0.0554,0.279,0.0,0.0548,0.9,153.963,00zzSEe82JTtz68XlARnh7,177816,4
0.643,0.432,7,-6.757,1,0.0457,0.836,0.0,0.208,0.598,147.405,6JVleETQesAX3KK3SXczKL,254769,4
0.681,0.244,6,-13.918,1,0.0505,0.856,0.0,0.106,0.502,141.873,0qC85AnciXvrHYRcnrokXh,159776,4
0.613,0.657,6,-5.408,1,0.29,0.23,0.0,0.095,0.834,129.905,6zcffoarAiPzigEVLchqfD,166154,4
0.599,0.611,5,-8.184,0,0.0849,0.533,0.0,0.091,0.961,79.081,5FuNHXkE6X9dR88IPbceTU,216180,4
0.666,0.663,9,-9.323,0,0.0354,0.351,0.0448,0.109,0.546,156.034,38PX0WrvtJwiH6NMo26L3r,232000,4
0.54,0.552,0,-10.449,0,0.0885,0.342,0.0,0.199,0.497,93.955,2EQ7lhlXI1T8nEPqXGVOQg,230392,4
0.752,0.434,2,-10.759,1,0.453,0.782,0.0,0.0586,0.945,140.06,3MmG2m3axMEYjs3wMNLvF6,219429,4
0.738,0.622,0,-9.639,0,0.273,0.198,0.0,0.121,0.693,132.008,4nwQ1SG9CsAl4XoKuScF0r,505483,4
0.391,0.63,9,-8.247,0,0.107,0.017,1.68e-06,0.354,0.351,156.034,1tHELXKR4enyMit75XPwBC,250170,4
0.693,0.773,8,-4.193,1,0.0985,0.7,0.0,0.0827,0.937,87.067,0R0iipdUdBXavlRr3tYdLK,205720,4
0.829,0.399,7,-11.228,0,0.129,0.34,0.00789,0.11,0.641,147.945,0rHct5QPUUlNEQml8GfglW,180743,4
0.689,0.608,11,-8.566,0,0.346,0.262,0.0,0.138,0.47,92.846,4PhzFZQnhPnaqXYLAB29MT,229905,4
0.7,0.763,5,-7.686,1,0.0498,0.363,0.0,0.113,0.706,124.972,40Yvu3oESobFfSAo2pgvRk,234253,4
0.714,0.702,3,-5.397,1,0.142,0.289,0.0,0.2,0.609,91.005,5vLqcftA1aK05zfvHyvphp,243944,4
0.51,0.759,6,-4.404,0,0.153,0.244,0.0,0.202,0.861,79.291,1M4q8oK4PlvHBvzgKs6e8O,145185,4
0.598,0.645,9,-9.26,0,0.125,0.363,0.0,0.102,0.653,85.997,0PR5JkIKdjPWqsgnGJoXyY,184697,4
0.491,0.577,3,-6.553,0,0.227,0.0574,0.0,0.0465,0.793,77.097,3Vek6VBsc7NcLQeMTqdUQc,229889,4
0.7,0.618,10,-4.763,0,0.251,0.65,0.0,0.33,0.951,120.728,46IZmzXrsOyHu67Cz8bfsm,205580,5
0.509,0.478,11,-12.574,0,0.193,0.865,0.0,0.124,0.756,83.621,400f8Q1KuPy6iD3N2TgHQ1,365533,4
0.607,0.356,0,-17.732,0,0.109,0.782,0.000211,0.15,0.273,138.001,3KGCF68zDut37Ug3fzWgVU,184842,4
0.542,0.339,6,-10.53,0,0.0755,0.811,0.0,0.102,0.773,92.305,16HZSSFXr3Xj8rDWb4Ib74,139776,4
0.534,0.725,10,-6.481,0,0.441,0.23,1.53e-06,0.15,0.847,90.191,3uQLPEa3LLoY7wg3oE7znq,195228,4
0.694,0.642,5,-10.86,0,0.0582,0.0694,0.0,0.121,0.646,93.93,3fFGwKlt8V2LZwC4RDh2mB,219110,4
0.607,0.629,0,-8.982,0,0.255,0.276,0.0,0.122,0.339,84.415,1BhafeHIDUSLk1FZH67oiY,239171,4
0.844,0.591,11,-5.83,0,0.3,0.00618,0.0,0.0262,0.831,94.03,5se489TZrnQLUXZq8vARkY,255987,4
0.769,0.805,4,-3.935,0,0.0884,0.0578,0.0,0.212,0.655,84.026,2hxWfUcyttEpiMRkntMxvE,179105,4
0.524,0.532,11,-11.197,0,0.0688,0.432,0.0,0.119,0.389,82.883,4svcCNuxugwP6wrSnoMIfB,253758,4
0.587,0.188,4,-16.071,1,0.0943,0.82,1.21e-05,0.338,0.531,80.245,3b6iG7ZPlLxV84GU6AtyXi,100284,4
0.633,0.357,4,-13.516,0,0.316,0.732,0.0,0.091,0.323,78.529,7xiTr513wHceUEmGzsKSxJ,214623,4
0.765,0.72,8,-4.727,1,0.072,0.0881,4.35e-06,0.0868,0.751,100.024,4wNNZbR0kvVlEFGzohTEWD,171580,4
0.772,0.669,6,-8.629,0,0.055,0.241,0.0,0.0521,0.721,99.95,6H38LbOkINxl7jp02fg59W,221021,4
0.799,0.594,7,-5.853,1,0.0491,0.692,0.0,0.122,0.694,120.001,7oocLifdhFanJKcIUXGCfW,220293,4
0.692,0.852,6,-4.522,0,0.0308,0.123,2.1e-05,0.105,0.779,139.07,4dCqK8wHK8lFy5BeALt40A,153669,4
0.826,0.491,4,-7.267,1,0.259,0.0154,0.0,0.0832,0.758,77.968,0xXoonijtO25IvUHuiQ1rn,187011,4
0.535,0.516,4,-8.203,0,0.0346,0.773,0.0,0.0496,0.917,99.183,5a7wMzjmld5dnIy7vfwFzd,121211,4
0.554,0.326,0,-8.223,1,0.0599,0.822,0.0,0.193,0.331,81.998,3fLqmaO4vvZpFZSZy52VMp,176025,4
0.887,0.599,2,-5.648,0,0.252,0.0756,0.0,0.0749,0.707,94.083,0iUZYrBISl8AnENEsE7oVU,174368,4
0.638,0.724,7,-7.966,1,0.0851,0.138,0.0,0.112,0.461,120.235,76KDy62J99FKu6ZsxMJy3j,197333,5
0.753,0.396,11,-8.19,1,0.133,0.525,0.0,0.182,0.724,80.951,3k1Hjff2PVHCeFEhNLCtSa,166661,4
0.719,0.553,9,-10.646,1,0.0349,0.186,0.677,0.0659,0.573,94.093,0ZYdUkAQmKHsaKRmq8tWSE,248187,4
0.611,0.791,9,-7.7,0,0.0286,0.326,0.862,0.217,0.856,140.12,2mIrfke7vosXAEWfz6ucyo,208267,4
0.439,0.837,9,-11.548,1,0.0336,0.0808,0.0024,0.115,0.511,151.994,5ft1GmMZA4uNX7afvQfDLn,212827,4
0.724,0.523,11,-11.139,1,0.116,0.0745,0.703,0.0811,0.965,185.075,4xiyq1iRdsxuU1BPUJ490Z,203267,4
0.462,0.836,11,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766,1QFh8OH1e78dGd3VyJZCAC,155973,4
0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,20CNpCKq1oTdvekXaboyeq,215160,4
0.546,0.836,9,-6.321,1,0.0317,0.107,0.583,0.166,0.735,142.605,4CRpOsjhvgxjF7rQufmyZ1,177987,4
0.701,0.261,0,-19.846,1,0.0938,0.219,0.0,0.0821,0.89,97.042,5TM2eqdzfWPHklI7YnBmsD,144333,4
0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,2JO3HwMRPeya8bXbtbyPcf,206867,4
0.469,0.678,4,-6.197,1,0.0358,0.234,0.0,0.343,0.287,150.169,2XWAPRiW50qgKBU1T7MfN7,235040,4
0.702,0.801,7,-5.901,1,0.0808,0.657,0.0,0.114,0.904,132.778,22Ug4srbgjDyaH6fUxuQH3,211267,4
0.45,0.52,9,-7.973,0,0.0353,0.583,0.0,0.35,0.683,110.894,5LWLVUBBCNYKPWOHDO0We7,225453,4
0.455,0.522,3,-8.107,1,0.0682,0.475,0.051,0.342,0.604,107.077,7bX0A7i2cMBxKbYoMMoZyL,249847,3
0.715,0.6,5,-7.728,0,0.0264,0.0714,0.00165,0.0876,0.77,86.989,4u2KDCwcj8WGcFXDhy1aKL,202492,4
0.582,0.529,11,-7.637,1,0.0248,0.00961,0.000554,0.113,0.567,166.134,6NpfWGzDIx3LVf2yaWQRcX,231707,4
0.756,0.45,3,-8.688,1,0.0674,0.636,5.97e-05,0.122,0.824,81.986,0b0a4nsj1ukHm5VPzCcCIM,226569,4
0.554,0.878,3,-4.271,1,0.134,0.0216,5.76e-06,0.362,0.682,126.045,5w6TVvv71F8px5cObg2xnx,205933,4
0.513,0.661,3,-6.8,1,0.0439,0.0274,0.0,0.118,0.461,180.118,1mr3616BzLdhXfJmLmRsO8,228347,4
0.583,0.262,4,-12.139,1,0.032,0.858,5.13e-05,0.116,0.333,122.299,2VJOJBlHlSzdsf1uBpReKe,268640,3
0.672,0.453,1,-7.749,1,0.038,0.612,0.0,0.106,0.571,123.923,07JO36XNMmqMzxQ800vqve,227973,4
0.574,0.194,6,-15.35,1,0.032,0.749,0.0,0.143,0.57,127.731,4RDKdzgdnlBcpJ1SJoXbG8,175267,4
0.465,0.896,2,-3.126,1,0.0795,0.00725,0.0,0.206,0.569,181.014,3ZsexY07D4t4HRq7ogeSAS,182827,4
0.294,0.97,4,-4.942,1,0.265,0.000706,0.0,0.123,0.144,166.475,4KliQFRlvNKnlVYzMMbSMq,234707,4
0.748,0.652,7,-3.02,1,0.058,0.208,0.0,0.128,0.431,106.914,2ARqIya5NAuvFVHSN3bL0m,184732,4
0.327,0.949,11,-7.419,0,0.129,0.0007,1.46e-05,0.209,0.337,120.006,1TjOGLAvYEFfkFy74BCD0D,464521,4
0.702,0.289,0,-8.674,1,0.0315,0.914,0.0,0.116,0.605,124.928,737DBMquURx9v9C2MONXsA,192000,4
0.365,0.973,10,-4.077,1,0.0989,0.00296,0.333,0.0789,0.263,95.315,42Ctld4CkYdmFGgPFe52sm,207986,4
0.408,0.82,0,-5.116,1,0.0423,0.0118,6.58e-06,0.689,0.382,98.288,1ybhXkz4S8k9fdBZNBan7L,180893,4
0.528,0.496,10,-6.318,1,0.0267,0.428,0.0,0.0898,0.538,159.965,41dBaqp4zM57WTfZ72NAf5,248254,3
0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,5E30LdtzQTGqRvNd7l6kG5,260173,4
0.618,0.563,2,-8.889,1,0.0542,0.478,0.0,0.0553,0.836,79.824,6AgLck54Q7UMolf5WASUEx,219973,4
0.7,0.491,11,-10.566,1,0.0476,0.554,0.0,0.144,0.779,79.968,3QQhhSRe31x9qs1NqlOuOS,253733,4
0.645,0.471,11,-9.192,0,0.0401,0.271,0.0,0.152,0.767,79.125,3uCg5JVHl2E6i8gFJxUjsp,266440,4
0.666,0.404,1,-9.888,0,0.035,0.39,0.0,0.259,0.775,137.965,5RkPULKkPpFKkS5BnvK1t6,228080,4
0.253,0.596,9,-7.08,1,0.0313,0.341,0.0,0.0861,0.393,150.411,4Fa1oVT3UpBSjELkJHFOpx,327000,3
0.431,0.451,0,-8.72,1,0.0325,0.284,0.0,0.0738,0.205,115.855,6aM4E6WfuoDnPAgaKaZ5hM,261800,4
0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,6ORqU0bHbVCRjXm9AjyHyZ,153467,4
